"기준일ID","시군구코드","시군구명","총생활인구수","내국인생활인구수","장기체류외국인인구수","단기체류외국인인구수","일최대인구수","일최소인구수","주간인구수(09~18)","야간인구수(19~08)","일최대이동인구수","서울외유입인구수","동일자치구행정동간이동인구수","자치구간이동인구수"
"20190429","11500","강서구","544139.31020","528065.41360","9613.45100","6460.44550","579581.04880","505929.09730","514657.15600","565197.99170","267394.50900","65120.34690","132961.20840","69312.95370"
"20190429","11530","구로구","418840.78540","390113.77530","25282.69350","3444.31660","430949.04450","406061.92520","413954.64910","422330.88270","229588.85980","72132.90030","76104.79360","81351.16590"
"20190429","11545","금천구","241912.74160","225278.68640","15045.10400","1588.95120","266964.87250","217194.24970","263415.43770","226553.67290","170475.65470","61985.63290","49692.83330","58797.18850"
"20190429","11560","영등포구","514335.99230","471853.46550","35422.78360","7059.74320","582519.03550","441589.50540","572232.75410","472981.16250","378274.58890","100042.61860","91889.52360","186342.44670"
"20190429","11590","동작구","418656.31770","399582.62450","17548.13180","1525.56140","446370.36120","385044.86170","391854.38970","437800.55200","199132.91110","37538.61440","78332.66310","83261.63360"
"20190429","11620","관악구","502317.95700","479053.70580","21435.42210","1828.82910","565076.19900","431554.99810","445994.18990","542549.21920","233730.98790","36718.67560","128135.39270","68876.91960"
"20190429","11650","서초구","616864.90480","592915.83930","18160.98100","5788.08450","736106.12410","493617.35720","715762.29770","546223.90990","469223.94660","151213.96630","88015.22960","229994.75070"
"20190429","11680","강남구","855001.96750","815405.54100","22685.79290","16910.63360","1077771.07100","644519.29830","1036404.26080","725428.90090","690729.96450","213499.92190","125884.80950","351345.23310"
"20190429","11710","송파구","761658.46110","741349.58750","15411.30640","4897.56710","776913.70510","749281.09790","757830.94610","764392.40040","424644.91560","113020.51040","180064.55180","131559.85340"
"20190429","11740","강동구","475487.40660","464455.05030","9643.71060","1388.64570","514309.87110","430785.28180","440682.53080","500348.03220","242084.56700","48823.67730","141927.81580","51333.07390"
"20190428","11000","서울시","10842824.78070","10256193.31550","428387.84190","158243.62320","10948133.25000","10709691.76140","10880439.35210","10815957.22970","5275410.43360","1186597.45900","2255933.00100","1832879.97360"
"20190428","11110","종로구","289272.97940","256100.86840","18850.63060","14321.48050","375032.39870","243964.64640","335358.84950","256354.50080","219315.29700","61318.53580","36324.67560","121672.08560"
"20190428","11140","중구","274010.18140","209559.45210","22620.21450","41830.51480","344527.88320","220716.82350","317648.50270","242839.95190","198138.36520","53951.74470","32642.60670","111544.01380"
"20190428","11170","용산구","320298.74820","284867.73810","25009.66210","10421.34790","347292.49490","290173.92500","337761.96120","307825.02460","180190.42590","49787.24090","49853.01690","80550.16810"
"20190428","11200","성동구","337584.77680","319435.77330","16646.68930","1502.31430","347557.00650","327071.81150","332874.81240","340949.03710","165273.39630","28694.34190","70801.00140","65778.05300"
"20190428","11215","광진구","417646.49410","389574.22650","26232.95450","1839.31310","428396.71570","405944.83040","416051.56450","418785.72960","197784.86960","42024.89050","87962.98020","67796.99890"
"20190428","11230","동대문구","386526.46040","358590.34560","25002.81430","2933.30050","392828.55420","382081.28870","384126.38470","388240.80020","183936.18540","31875.60480","81737.28950","70323.29110"
"20190428","11260","중랑구","371259.36070","364683.50410","5918.89990","656.95670","393848.81940","341197.11350","353015.38270","384290.77360","159306.18630","28225.79620","96673.53830","34406.85180"
"20190428","11290","성북구","447021.52650","429339.32760","15659.57080","2022.62810","468779.05720","418482.58410","430087.81450","459117.03500","181913.46690","24662.58010","92757.54920","64493.33760"
"20190428","11305","강북구","312262.20480","306363.09070","5113.54090","785.57310","329971.49450","290011.22650","296945.31390","323202.84110","132308.73310","15292.20780","72931.65020","44084.87510"
"20190428","11320","도봉구","298450.74220","295066.76230","2970.26400","413.71590","310895.75000","280432.70540","288319.96040","305687.01490","146573.54780","21755.72200","83971.68130","40846.14450"
"20190428","11350","노원구","534841.35730","528891.47430","5130.91520","818.96780","554624.17880","508598.45220","517785.68850","547023.97790","228030.84790","38019.81330","132434.59060","57576.44400"
"20190428","11380","은평구","459623.98180","451129.24960","7118.72850","1376.00370","489766.54590","419798.15330","435217.82890","477056.94810","180813.69400","31677.38430","114205.08020","34931.22950"
"20190428","11410","서대문구","391061.43210","357211.43500","23773.02500","10076.97210","398188.61170","382939.69510","386182.27090","394546.54730","182690.60630","33068.58630","74190.66650","75431.35350"
"20190428","11440","마포구","492992.04130","450777.87860","24727.35750","17486.80530","517302.08650","467711.89230","504106.48310","485053.15430","255570.08470","62061.20700","87250.44580","106258.43190"
"20190428","11470","양천구","404637.58410","398243.47090","5502.50240","891.61070","422017.34730","384128.22550","391644.79780","413918.14570","189137.62170","30019.51620","100952.51300","58165.59250"
"20190428","11500","강서구","554649.93230","537432.34920","9806.85810","7410.72500","573997.41900","526612.88730","538593.27430","566118.97370","243947.53090","58028.89490","131497.62760","54421.00840"
"20190428","11530","구로구","417839.91450","383703.78590","30456.00610","3680.12250","426815.24720","412807.06040","416592.76490","418730.73570","195777.39130","62160.24930","74959.38530","58657.75670"
"20190428","11545","금천구","217474.27070","199165.68430","17017.45090","1291.13550","220698.03380","212170.17790","215578.40930","218828.45740","108997.75660","31953.75220","47799.89610","29244.10830"
"20190428","11560","영등포구","476050.63550","428477.65810","40944.66960","6628.30790","518122.16460","441912.94990","505230.52600","455207.85660","279380.36550","74522.88750","89752.56860","115104.90940"
"20190428","11590","동작구","416406.14730","396620.37960","18133.59510","1652.17260","445063.87110","387406.05520","397364.19730","430007.54020","166421.66830","30836.74220","75399.63420","60185.29190"
"20190428","11620","관악구","529264.54690","503992.18470","23477.20900","1795.15320","562151.81010","492726.22190","505365.04350","546335.62080","220530.15690","39914.69950","121586.05850","59029.39890"
"20190428","11650","서초구","539485.55610","517550.04570","16468.24020","5467.27020","594574.84200","493421.24310","577673.47780","512208.46910","308051.91290","94315.76740","87920.70730","125815.43820"
"20190428","11680","강남구","695941.90120","661856.62820","17498.07060","16587.20230","767306.27140","645955.40480","742524.99470","662668.26300","381619.44150","110059.06210","115703.79450","155856.58490"
"20190428","11710","송파구","765739.65690","745525.55170","15014.83500","5199.27020","793137.37810","746476.41620","776779.49730","757854.05670","381125.49740","97942.41480","178587.39900","104595.68360"
"20190428","11740","강동구","492482.34820","482034.45100","9293.13780","1154.75930","512400.08960","467940.07020","477609.55150","503105.77440","228158.60510","46622.38640","140507.84700","41028.37170"
"20190427","11000","서울시","11010470.37220","10421782.63310","425846.02880","162841.71030","11125791.07670","10822064.40450","11069583.11080","10968246.98750","5781555.49940","1439913.08110","2206852.69050","2134789.72780"
"20190427","11110","종로구","327107.35560","293482.29350","19018.48160","14606.58060","468321.18980","253580.63910","400219.69380","274884.25690","295620.57860","96476.43520","35587.12740","163557.01600"
"20190427","11140","중구","318569.58070","250750.90290","23777.07990","44041.59790","437676.50400","235874.87100","387269.00920","269498.56030","270448.47250","83322.06820","31231.80630","155894.59800"
"20190427","11170","용산구","328765.12160","294224.94350","23854.33730","10685.84080","362003.39030","298305.92530","349481.82730","313967.47470","200872.01240","62052.45640","48653.84860","90165.70740"
"20190427","11200","성동구","347811.89200","329569.75160","16790.80360","1451.33690","356117.49690","339397.34330","348164.73660","347559.86020","185043.35890","37182.71050","67264.50930","80596.13910"
"20190427","11215","광진구","423572.58210","394939.38860","26483.41500","2149.77850","435759.50870","409836.49810","424084.58370","423206.86670","223096.37430","53926.10330","87139.92400","82030.34700"
"20190427","11230","동대문구","387612.56400","360221.62130","24424.00820","2966.93440","399842.58450","371531.12270","383034.25270","390882.78630","192484.59070","35751.23590","78890.92310","77842.43170"
"20190427","11260","중랑구","363840.84900","357416.99780","5761.09090","662.76030","393387.32680","328104.72950","339992.79850","380875.17080","163382.67210","28339.79030","95152.30630","39890.57550"
"20190427","11290","성북구","438032.18840","420546.42980","15483.29470","2002.46390","471268.39980","400437.42550","413800.17160","455340.77180","182838.32470","25178.96420","89723.61250","67935.74800"
"20190427","11305","강북구","303542.61460","297875.80770","5028.35110","638.45580","329472.23260","271687.42720","281780.26100","319087.15290","132641.43190","14725.39440","72719.13570","45196.90180"
"20190427","11320","도봉구","292164.52550","288930.99520","2868.86320","364.66710","311802.54890","268387.22700","276919.43940","303053.87270","147325.66780","23744.66970","80201.54940","43379.44870"
"20190427","11350","노원구","528254.64000","521794.97930","5345.21420","1114.44650","554853.84400","491072.10440","504391.62270","545299.65230","235775.22820","42038.14410","130961.14810","62775.93600"
"20190427","11380","은평구","450428.50780","442001.50500","7185.58370","1241.41910","487807.14350","403431.03390","419352.35900","472625.75690","184229.21620","33383.57050","112949.56260","37896.08310"
"20190427","11410","서대문구","399135.48820","364743.02210","24440.99320","9951.47300","408310.85330","390351.21690","396320.22710","401146.38910","200904.52140","42647.20280","71015.89950","87241.41910"
"20190427","11440","마포구","512773.99890","468799.85950","26399.47300","17574.66640","559562.55910","476905.06560","527924.51910","501952.19880","298204.57650","80989.55520","85721.67960","131493.34170"
"20190427","11470","양천구","398761.54760","392115.04430","5744.34770","902.15560","421377.79580","372254.15700","381577.14940","411036.11770","191941.46650","32101.40780","98165.95910","61674.09960"
"20190427","11500","강서구","550732.68500","532822.93210","9897.09880","8012.65410","580158.05180","513636.60380","529779.92120","565698.94480","248360.97670","62109.73260","128249.41600","58001.82810"
"20190427","11530","구로구","409797.52320","379591.42370","26893.42690","3312.67260","425967.95150","388978.37420","397685.48750","418448.97730","195856.91220","62662.18610","72710.83920","60483.88690"
"20190427","11545","금천구","217087.62460","200077.95360","15737.63480","1272.03610","223843.05930","210188.76430","213258.79300","219822.50430","113798.92280","34915.37590","46726.35950","32157.18740"
"20190427","11560","영등포구","480233.96850","436814.20160","36848.67920","6571.08770","519672.74620","451568.21990","502070.14450","464636.69990","296868.73250","83829.25170","87584.22440","125455.25640"
